,CONSTITUENCY-WISE DETAILED RESULTS,,,
,NWFP PROVINCE,,,
SL.No.,Constesting candidates,Party Affiliation,Votes Polled,
,NA-164 Pakpattan-I,,,
1,Mr.Ahmed Din,Independent,5526,
2,Pir Muhammad Shah Khaggah,Pakistan Muslim League(QA),65494,
3,Rao Muhammad Hashim Khan,Pakistan Peoples Party Parliamentarians,46175,
4,Mr.Nadeem Iqbal,Independent,506,
,,Valid Votes,117701,
,,Rejected Votes ,4670,
,,Total Votes ,122371,
,,Registered Voters,230030,
,,Percentage of Votes Polled to Registered Voters,53.2,%
,NA-165 Pakpattan-II,,,
1,Mr.Ahmed Raza Manika,Pakistan Muslim League(QA),38522,
2,"Ch. Bashir Ahmed, Advocate",Muttahidda Majlis-e-Amal Pakistan ,1081,
3,"Mr.Khan Abdul Zahir Khan, Advocate",Independent,442,
4,Mr.Mahmood Ahmed Khan,Pakistan Muslim League(N),29903,
5,Mr.Nasim Mahmood Hotiana,Pakistan Peoples Party Parliamentarians,19715,
6,Mr.Nasim Hashim Khan,Independent,26272,
,,Valid Votes,115935,
,,Rejected Votes ,4342,
,,Total Votes ,120277,
,,Registered Voters,244602,
,,Percentage of Votes Polled to Registered Voters,49.17,%
,NA-166 Pakpattan-III,,,
1,Mr.Tikka Hamad Muhammad Khan,Pakistan Peoples Party Parliamentarians,5076,
2,Dr. Junaid Mumtaz Joiya,Pakistan Muslim League(QA),58699,
3,Rana Zahid Hussain Khan,Pakistan Muslim League(N),56712,
4,Mr.Aish Muhammad Khan Sara Advocate,Pakistan Tehreek-e- Insaf,482,
5,Mian Maqsood Ahmed,Independent,241,
,,Valid Votes,121210,
,,Rejected Votes ,3259,
,,Total Votes ,124469,
,,Registered Voters,249043,
,,Percentage of Votes Polled to Registered Voters,49.98,%
,,NA-167 Vehari-I,,
1,Ch. Abdul Majeed,Independent,424,
2,Ch. Nazir Ahmad Jat,Pakistan Muslim League(QA),76217,
3,Haji Irshad Ahmad Dogar.,Muttahidda Majlis-e-Amal Pakistan ,1716,
4,Mr.Tahir Salim Chaudhry,Independent,7053,
5,Mr.Mehmood Akhtar Ghomman,Pakistan Peoples Party Parliamentarians,54142,
,,Valid Votes,139552,
,,Rejected Votes ,4293,
,,Total Votes ,143845,
,,Registered Voters,305556,
,,Percentage of Votes Polled to Registered Voters,47.08,%
,,Asghar/Tanveer,,
,NA-168 Vehari-II,,,
1,Mr.Ishaq Khan Khakwani,Pakistan Muslim League(QA),61849,
2,Mr.Tehmina Daultana,Pakistan Muslim League(N),31382,
3,Shahida Daultana,Pakistan Peoples Party Parliamentarians,47841,
,,Valid Votes,141072,
,,Rejected Votes ,3773,
,,Total Votes ,144845,
,,Registered Voters,277169,
,,Percentage of Votes Polled to Registered Voters,52.26,%
,NA-169 Vehari-III,,,
1,Tahmina Daultana,Pakistan Muslim League(N),57613,
2,Mr. Jamshad Ali Chisti,Independent,381,
3,Mr.Khan Aftab Ahmed Khan Khichi,Pakistan Muslim League(QA),61536,
4,Lt Col ® Rafaqat Ali Rana,Independent,18679,
5,Mr.Muhammad Kashif Mushtaq Bhabha,Pakistan Peoples Party Parliamentarians,2585,
,,Valid Votes,140794,
,,Rejected Votes ,3141,
,,Total Votes ,143935,
,,Registered Voters,268924,
,,Percentage of Votes Polled to Registered Voters,53.52,%
,NA-170 Vehari-IV,,,
1,Mr.Ahmed Nawaz Khan Khichi,Independent,2380,
2,Mr.Azhar Ahmad Khan Yousaf Zai,Pakistan Peoples Party Parliamentarians,73014,
3,Ch. Muhammad Yasin Kamboh,Independent,1224,
4,Sardar Noor Ahmed Khan Malezai,Pakistan Muslim League(N),3702,
5,Mr.Faisal Masood Mehar,Independent,184,
6,Mr.Muhammad Aurangzaib Khan Khichi,Pakistan Muslim League(QA),59967,
7,Mr.Nauman Gul Khan Yousaf Zai ,Independent,514,
,,Valid Votes,140985,
,,Rejected Votes ,4152,
,,Total Votes ,145137,
,,Registered Voters,282646,
,,Percentage of Votes Polled to Registered Voters,51.35,%
,,Asghar/Tanveer,,
,NA-171 D.G Khan-I,,,
1,Haji Faqeer Muhammad Bhutta,Independent ,450,
2,Khawaja Jamal-ud-Din Asghar,Pakistan Peoples Party Parliamentarians,4362,
3,Khawaja Sheraz Mahmood,Pakistan Muslim League(QA),82310,
4,Sardar Muhammad Amjad Farooq Khosa,Pakistan Muslim League(N),49302,
5,Sardar Marghoob Khetran,Independent,425,
6,Mr.Mushtaq Ahmad Mundrani,Independent,189,
7,Major ® Dr.Muhammad Ashraf Buzdar,Muttahidda Majlis-e-Amal Pakistan ,752,
,,Valid Votes,137790,
,,Rejected Votes ,3973,
,,Total Votes ,141763,
,,Registered Voters,314919,
,,Percentage of Votes Polled to Registered Voters,45.02,%
,NA-172 D.G Khan-II,,,
1,Dr. Saeed Buzdar,Pakistan Peoples Party Parliamentarians,6850,
2,Mr.Rasheed Ahmad Khan ,Muttahidda Majlis-e-Amal Pakistan ,7099,
3,Sardar Muhammad Khan Leghari,Independent,39423,
4,Sardar Farooq Ahmad Khan Leghari,National Alliance,56343,
,,Valid Votes,109715,
,,Rejected Votes ,2130,
,,Total Votes ,111845,
,,Registered Voters,305066,
,,Percentage of Votes Polled to Registered Voters,36.66,%
,NA-173 D.G Khan-III,,,
1,Mr.Awais Ahmad Khan Leghari,National Alliance,55921,
2,Dr. Saleem Arif,Independent,643,
3,Sardar Hussain Ahmad Khan Leghari,Independent,45355,
4,Sardar Abbas Ali Khan Lund,Independent,519,
5,Sardar Muhammad Irfan Ullah Khan Khosa,Pakistan Peoples Party Parliamentarians,4515,
6,Mr.Sahibzada Moulana Muhammad Abdul Rahim,Muttahidda Majlis-e-Amal Pakistan ,3666,
,,Valid Votes,110619,
,,Rejected Votes ,2586,
,,Total Votes ,113205,
,,Registered Voters,282633,
,,Percentage of Votes Polled to Registered Voters,40.05,%
,NA-174 Rajanpur-I,,,
1,Sardar Muhammad Jaffar Khan Leghari,National Alliance,59783,
2,Mr.Zafarullah Khan Lund Advocate,Pakistan Peoples Party Parliamentarians,13460,
3,Mr.Gorish Sardar Gurchani,Pakistan Muslim League(N),32920,
4,Mr.Muhammad Rafi Pachar Advocate,Muttahidda Majlis-e-Amal Pakistan ,10864,
,,Valid Votes,117027,
,,Rejected Votes ,3609,
,,Total Votes ,120636,
,,Registered Voters,305453,
,,Percentage of Votes Polled to Registered Voters,39.49,%
,NA-175 Rajanpur-II,,,
1,Sardar Khalid Bashir Mazari,Independent,38127,
2,Sardar Nasrullah Khan Dreshak,Independent,69030,
3,Mr.Sarwar Abbas,Pakistan Peoples Party Parliamentarians,8604,
4,Mr.Sikandar Mehmood Mazari,Independent,271,
5,Sheikh Wali Muhammad Sajid,Pakistan Muslim League(N),474,
,,Valid Votes,116506,
,,Rejected Votes ,3504,
,,Total Votes ,120010,
,,Registered Voters,292109,
,,Percentage of Votes Polled to Registered Voters,41.08,%
,,Asghar/Tanveer,,
,NA-176 Muzaffargarh-I,,,
1,Ch. Javaid Iqbal,Pakistan Tehreek-e- Insaf,645,
2,Dr. Ghulam Qadir,Muttahidda Majlis-e-Amal Pakistan ,11557,
3,Mr.Tahir Sultan Mailadi Khar,Independent,268,
4,Mrs Khalida Mohsin Ali Qurishi,Pakistan Peoples Party Parliamentarians,58947,
5,Malik Ahmad Yar Hanjra,Independent,2823,
6,Malik Ghulam Qasim Hanjra,Pakistan Muslim League(QA),55612,
7,Mr.Niaz Ahmad Buzdar,Pakistan Muslim League(J),418,
,,Valid Votes,130270,
,,Rejected Votes ,4202,
,,Total Votes ,134472,
,,Registered Voters,259766,
,,Percentage of Votes Polled to Registered Voters,51.77,%
,NA-177 Muzaffargarh-II,,,
1,Mr.Arshad Mehmood Leghari,Muttahidda Majlis-e-Amal Pakistan ,3530,
2,Hina Rubbani Khar,Pakistan Muslim League(QA),46752,
3,Mr.Khalid Ahmad Gurmani,Independent,46409,
4,"Rana Muhammad Naseem Akhtar, Advocate",Pakistan Peoples Party Parliamentarians,20773,
5,Malik Zahoor Hussain Haans,Independent,1345,
6,Malik Muhammad Basit Khar,Pakistan Muslim League(N),4473,
7,Malik Muhammad Shahnawaz Khar,Independent,13046,
,,Valid Votes,136328,
,,Rejected Votes ,4766,
,,Total Votes ,141094,
,,Registered Voters,255321,
,,Percentage of Votes Polled to Registered Voters,55.26,%
,NA-178 Muzaffargarh-III,,,
1,Al-haj Mian Zahoor Us Samad Bhattii,Independent,173,
2,Engineer Muhammad Shahid Jamil Qureshi,Pakistan Muslim League(QA),60386,
3,Hinna Javaid Gondal,Independent,1429,
4,Mr.Sultan Ahmad Khan,Pakistan Democratic party,56728,
5,"Sheikh Habibur Rehman Thaheem, Advocate",Pakistan Awami Tehreek,457,
6,Mr.Gul Zaman,Independent,605,
7,Mirza Imtiaz Aleem Baig Chughtai,Pakistan Tehreek-e- Insaf,549,
8,Malik Abdul Majeed Karwani Advocate,Muttahida Qaumi Moement,230,
9,"Malik Ghulam Mustafa Khar, Advocate ",Independent,555,
10,Mr.Mehar Tanveer Ahmad Jangla ,Muttahidda Majlis-e-Amal Pakistan ,2339,
,,Valid Votes,123451,
,,Rejected Votes ,3856,
,,Total Votes ,127307,
,,Registered Voters,273899,
,,Percentage of Votes Polled to Registered Voters,46.48,%
,NA-179 Muzaffargarh-IV,,,
1,Mr.Abrar Ahmad Khan,Pakistan Democratic party,27227,
2,Syed Basit Ahmad Sultan Bokhari,Pakistan Muslim League(QA),63778,
3,Mr.Abdul Qayyum Khan Jatoi,Pakistan Peoples Party Parliamentarians,38589,
4,Makhdoom Jamil Ahmad Hussain Bokhari,Pakistan Muslim League(N),9942,
5,Mian Muhammad Shoaib Ashiq Daha,Pakistan Awami Tehreek,323,
,,Valid Votes,139859,
,,Rejected Votes ,3011,
,,Total Votes ,142870,
,,Registered Voters,259395,
,,Percentage of Votes Polled to Registered Voters,55.08,%
,,Asghar/Tanveer,,
,NA-180 Muzaffargarh-V,,,
1,Mr.Ashiq Hussain Khan Gopang,Pakistan Muslim League(QA),65871,
2,Mr.Abdul Qayyum Khan Jatoi,Pakistan Peoples Party Parliamentarians,69653,
3,Mr.Muhammad Shafi Khan,Muttahidda Majlis-e-Amal Pakistan ,746,
,,Valid Votes,136270,
,,Rejected Votes ,2698,
,,Total Votes ,138968,
,,Registered Voters,257432,
,,Percentage of Votes Polled to Registered Voters,53.98,%
,NA-181 Layyah-I,,,
1,Hafiz Muhammad Rab Nawaz Farooqi,Muttahidda Majlis-e-Amal Pakistan ,4363,
2,Sardar Bahadur Ahmad Khan Sehar,Pakistan Muslim League(QA),86247,
3,Syed Mousa Raza Shah Naqvi,Pakistan Peoples Party Parliamentarians,6154,
4,Mr.Sahibzada Faiz-ul-Hassan,Pakistan Muslim League(N),56490,
,,Valid Votes,153254,
,,Rejected Votes ,5653,
,,Total Votes ,158907,
,,Registered Voters,275563,
,,Percentage of Votes Polled to Registered Voters,57.67,%
,NA-182 Layyah-II,,,
1,Mr.Saeed Ahmad Mailwana,Awami Qiadat Party,884,
2,Syed Muhammad Saqlain Bukhari,Pakistan Muslim League(N),32247,
3,Mr.Abdul Razzaq Rahi,Independent,7912,
4,Malik Ghulam Haider Thind,Pakistan Muslim League(QA),58087,
5,Malik Niaz Ahmad Jakhar,Pakistan Peoples Party Parliamentarians,74932,
,,Valid Votes,174062,
,,Rejected Votes ,4343,
,,Total Votes ,178405,
,,Registered Voters,303784,
,,Percentage of Votes Polled to Registered Voters,58.73,%
,NA-183 Bahawalpur-I,,,
1,Barrister Taj Muhammad Khan Langah,National Alliance,988,
2,Syed Sohail Hassan Gillani,Independent,30482,
3,Makhdoom Zada Syed Ali Hassan Gillani,Pakistan Muslim League(QA),51435,
4,Malik Muhammad Ramzan Advocate,Pakistan Muslim League(N),2568,
5,Moulana Manzoor Ahmad Naumani,Muttahidda Majlis-e-Amal Pakistan ,25198,
,,Valid Votes,110671,
,,Rejected Votes ,3545,
,,Total Votes ,114216,
,,Registered Voters,271891,
,,Percentage of Votes Polled to Registered Voters,42.01,%
,NA-184 Bahawalpur-II,,,
1,Mr.Aamir Yar Malik,Pakistan Peoples Party Parliamentarians ,69902,
2,Malik Khalid Mehmood Warron,Independent,457,
3,Mr.Muhammad Safdar Abbasi,Pakistan Muslim League(QA),43874,
4,Mr.Muhammad Usman Farooq,Independent,585,
,,Valid Votes,114818,
,,Rejected Votes ,2029,
,,Total Votes ,116847,
,,Registered Voters,277578,
,,Percentage of Votes Polled to Registered Voters,42.1,%
,,Asghar/Tanveer,,
,NA-185 Bahawalpur-III,,,
1,Dr. Aftab Ahmad Khan,Pakistan Tehreek-e- Insaf ,1487,
2,Syed Tabish Alwari,Pakistan Muslim League(QA),14396,
3,Mr.Sahibzada Munawar Hayat Abbasi,Pakistan Awami Tehreek,4669,
4,Mr.Faaiz Rahim Khan,Pakistan Muslim League(Z),208,
5,Mr.Gull-e-Raana,Pakistan Muslim League(N),13515,
6,Mr.Muhammad Hussain Khan,Pakistan Peoples Party Parliamentarians,23184,
7,Mr.Muhammad Usman Farooq,Independent,634,
8,Mr. Muhammad Farooq Azam Malik,National Alliance,30361,
9,Moulana Haq Nawaz Qamar ,Muttahidda Majlis-e-Amal Pakistan ,12148,
,,Valid Votes,100602,
,,Rejected Votes ,2683,
,,Total Votes ,103285,
,,Registered Voters,274790,
,,Percentage of Votes Polled to Registered Voters,37.59,%
,NA-186 Bahawalpur-IV,,,
1,Mr.Khair Muhammad Khan Bhadera Advocate,Qaumi Jamhoori Party,172,
2,Syed Tasneem Nawaz Gardezi,Pakistan Muslim League(QA),56729,
3,Syed Ghulam Abbas Shah,Independent,244,
4,Syed Mubashar Zaman Shah,Pakistan Peoples Party Parliamentarians,8659,
5,Allama Maulana Abdul Ghani,Independent,183,
6,Mr.Muhammad Baligh Ur Rehman,Pakistan Muslim League(N),11812,
7,Mr.Riaz Hussain Peerzada,National Alliance,60456,
,,Valid Votes,138255,
,,Rejected Votes ,3245,
,,Total Votes ,141500,
,,Registered Voters,287829,
,,Percentage of Votes Polled to Registered Voters,49.16,%
,NA-187 Bahawalpur-V,,,
1,Mr.Azhar Mehmood,Pakistan Muslim League(QA) ,17912,
2,Mr.Aitazaz Ahsan,Pakistan Peoples Party Parliamentarians,73660,
3,Chaudhry Khalid Mehmood Jajja,Pakistan Muslim League(N),37775,
4,Mr.Shahzad Irfan Malik,National Alliance,1509,
5,Mr.Muhammad Ijaz Ul Haq,Pakistan Muslim League(Z),308,
,,Valid Votes,131164,
,,Rejected Votes ,2432,
,,Total Votes ,133596,
,,Registered Voters,264580,
,,Percentage of Votes Polled to Registered Voters,50.5,%
,NA-188 Bahawalnagar-I,,,
1,Mr.Ahmed Farid Chishti,Pakistan Muslim League(N) ,8020,
2,Syed Muhammad Asgher Shah,Pakistan Muslim League(QA) ,77362,
3,Maulana Moenu ud DIn Wattoo,Muttahidda Majlis-e-Amal Pakistan ,19062,
4,Mian Muhammad Akram Wattoo,Pakistan Peoples Party Parliamentarians,21733,
,,Valid Votes,126177,
,,Rejected Votes ,4383,
,,Total Votes ,130560,
,,Registered Voters,289582,
,,Percentage of Votes Polled to Registered Voters,45.09,%
,,Asghar/Tanveer,,
,NA-189 Bahawalnagar-II,,,
1,Professor Dr. Noor Muhammad Ghaffari,Pakistan Muslim League(N),10533,
2,Syed Mumtaz Alam Gillani,Pakistan Muslim League(QA),25564,
3,Mr.Alam Ali Laleka,Muttahidda Majlis-e-Amal Pakistan ,26247,
4,Mr.Muhammed Ali Laleka,Independent,986,
5,Mian Mumtaz Ahmed Matiana,Pakistan Peoples Party Parliamentarians,59082,
,,Valid Votes,122412,
,,Rejected Votes ,3683,
,,Total Votes ,126095,
,,Registered Voters,271965,
,,Percentage of Votes Polled to Registered Voters,46.36,%
,NA-190 Bahawalnagar-III,,,
1,Mr.Ahsan Bari Mian Doctor,Muttahidda Majlis-e-Amal Pakistan ,7488,
2,Ch.Ghulam Rasool,Pakistan Muslim League(Z),966,
3,Mr.Sajjad Ahmed Jathol,Pakistan Peoples Party Parliamentarians,54659,
4,Sardar Ishfaq Ahmed Advocate,Independent,169,
5,Mr.Sahib Zada Noor Hassan,National Alliance,2546,
6,Mr.Abdul Sattar Khan,Pakistan Muslim League(QA),58836,
7,Mr.Faiz Rasool,Independent,287,
8,Mian Muhammad Rafi,Pakistan Muslim League(N),13881,
,,Valid Votes,138832,
,,Rejected Votes ,3314,
,,Total Votes ,142146,
,,Registered Voters,281254,
,,Percentage of Votes Polled to Registered Voters,50.54,%
,NA-191 Bahawalnagar-IV,,,
1,Professor Mian Khalil Ahmed,Muttahidda Majlis-e-Amal Pakistan ,6926,
2,Chaudhary Abdul Ghafoor,Pakistan Muslim League(QA),43739,
3,Mr. Muhammad Ijaz ul Haq,Pakistan Muslim League(Z),55109,
4,Mr.Muhammad Afzal Sindhu,Pakistan Peoples Party Parliamentarians,45478,
5,Mr.Muhammad Yar Khan ,Pakistan Muslim League(N),1098,
,,Valid Votes,152350,
,,Rejected Votes ,3011,
,,Total Votes ,155361,
,,Registered Voters,303421,
,,Percentage of Votes Polled to Registered Voters,51.2,%
,NA-192 Rahimyar Khan-I,,,
1,Haji Muhammad Saifullah Khan,Pakistan Peoples Party Parliamentarians,34111,
2,Makhdoom Syed Ahmad Alam Anwar,Independent,74933,
3,Mian Zubair Ahmad Deen Puri,Muttahidda Majlis-e-Amal Pakistan ,25168,
,,Valid Votes,134212,
,,Rejected Votes ,3428,
,,Total Votes ,137640,
,,Registered Voters,345937,
,,Percentage of Votes Polled to Registered Voters,39.79,%
,,Asghar/Tanveer,,
,NA-193 Rahimyar Khan-II,,,
1,Dr. Muhammad Ilyas Chaudhary,Pakistan Awami Tehreek,2417,
2,Mr.Zaib Jaffar,Pakistan Muslim League(N),23004,
3,Sh. Muhammad Anwar,Pakistan Muslim League(QA),41671,
4,Mr. Muhammad Siddique,Independentt,425,
5,Mst. Shabnam Yasmin,Pakistan Muslim League(Z),962,
6,Major ® Syed Tanveer Hussain Syed,Pakistan Peoples Party Parliamentarians,45500,
,,Valid Votes,113979,
,,Rejected Votes ,3605,
,,Total Votes ,117584,
,,Registered Voters,280047,
,,Percentage of Votes Polled to Registered Voters,41.99,%
,NA-194 Rahimyar Khan-III,,,
1,Mr.Muhammad Sadiq Mazhar,Independent ,921,
2,Makhdoom Khusro Bakhtiar,Pakistan Muslim League(QA),70116,
3,Makhdoom Shahab-ud-Din,Pakistan Peoples Party Parliamentarians,59630,
4,Moulana Muhammad Mohsin Rehmani,Muttahidda Majlis-e-Amal Pakistan ,5091,
,,Valid Votes,135758,
,,Rejected Votes ,3147,
,,Total Votes ,138905,
,,Registered Voters,300057,
,,Percentage of Votes Polled to Registered Voters,46.29,%
,NA-195 Rahimyar Khan-IV,,,
1,Mr.Jahangir Khan Tareen,Pakistan Muslim League(QA),62571,
2,Mr.Muhammad Riaz Noori,Muttahidda Majlis-e-Amal Pakistan ,4071,
3,Makhdoom Amad-ud-Din,Pakistan Peoples Party Parliamentarians,46527,
,,Valid Votes,113169,
,,Rejected Votes ,2758,
,,Total Votes ,115927,
,,Registered Voters,262927,
,,Percentage of Votes Polled to Registered Voters,44.09,%
,NA-196 Rahimyar Khan-V,,,
1,Engineer Javed Akbar Dhillon ,Independent,432,
2,Pir Ayyaz Muhammad Shah Advocate,Pakistan Awami Tehreek,721,
4,Ch. Zaffar Iqbal Warriach,Pakistan Peoples Party Parliamentarian,48896,
3,Chaudhry Muhammad Jaffer Iqbal,Pakistan Muslim League(N) ,30376,
5,Dr. Riaz Ahmad Khan,Muttahidda Majlis-e-Amal Pakistan ,12706,
6,Dr.Muhammad Anwar-ull-Haq,Pakistan Muslim League(Z),126,
7,Zahida Ghani Alias Baji,Muttahida Qaumi Moement,241,
8,Mr.Muhammed Jawad Afzal,Independent,271,
9,Mr.Munir Ahmad Warriach,Independent,94,
10,Mian Aslam Mahmood,Independent,646,
11,Mian Umer Khalid,Pakistan Muslim League(QA),20308,
,,Valid Votes,114817,
,,Rejected Votes ,2878,
,,Total Votes ,117695,
,,Registered Voters,256278,
,,Percentage of Votes Polled to Registered Voters,45.92,%
,NA-197 Rahimyar Khan-VI,,,
1,Rao Muhammad Kalim Khan,Independent,315,
2,Rais Jahangir Ahmad,Independent,736,
3,Rais Munir Ahmed,Pakistan Peoples Party Parliamentarians,79039,
4,Rais Wazeer Ahmad,Pakistan Muslim League(QA),43192,
5,Chaudhary Muhammad Ishtiaque,Muttahidda Majlis-e-Amal Pakistan ,7475,
,,Valid Votes,130757,
,,Rejected Votes ,2520,
,,Total Votes ,133277,
,,Registered Voters,265809,
,,Percentage of Votes Polled to Registered Voters,50.14,%
,,Asghar/Tanveer,,
,SINDH PROVINCE,,,
,,,Votes ,
SL.No.,Constesting candidates,Party Afflilation ,,
,,,Polled,
,NA-198 SUKKUR-I,,,
1,Mr.Ahmed Ali Qureshi,Pakistan Mulim League(QA),825,
2,Mr.Asghar Ali Chohan,Pakistan Peoples Party(Sheed Bhutto),628,
3,Mr.Khursheed Afghan ,Independent,87,
4,Mr.Zahid Hussain Awan,Independent,69,
5,Mr.Sakhi Abdul Razak Khoso,Muttahida Qaumi Moment,14945,
6,Syed Khursheed Ahmed Shah ,Pakistan peoples Party Parlimentarians,35291,
7,Syed Sardar Ali Shah Jilani,Pakistan Tehreek-e-Insaf,164,
8,Syed Shafqat Ali Shah Masoomi,Independent,276,
9,Mr.Amir Ali Surhio ,Independent,74,
10,Mr.Abdul Qadir Ghumro,Pakistan Muslim League(F),11043,
11,Mr.Atta-ur-Rehman ,Sunni Tehreek,293,
12,Mr.Ali Mardan Khan,Independent,53,
13,Mr.Muhammad Ali Shaikh ,Independent,66,
14,Mufti Muhammad Iqbal Hussain Shah Faizi ,Nizam-e-Mustafa Party,220,
15,Moulana Muhammad Asad Thanvi ,Muttahidda Majlis-e-Amal,17230,
16,Khawaja Jalil Ahmed (Retired),Pakistan Muslim League(N),981,
,,Valid Votes,82245,
,,Rejected Votes ,1665,
,,Total Votes ,83910,
,,Registered Voters,238761,
,,Percentage of Votes Polled to Registered Voters,35.1,%
,NA-199 SUKKUR-II,,,
1,Mr.Aijaz Ali Kalwar,Pakistan Tehreek-e-Insaf,247,
2,Mr.Anwar Ali Leghari,Pakistan Peoples Party(Sheed Bhutto),750,
3,Begum Zahida Abbasi,Muttahida Qaumi Moment,3403,
4,Mr.Taj Mohammad Shaikh,National Alliance,46282,
5,Choudhry Javed Iqbal,Pakistan Muslim League(N),634,
6,Mr.H. Mohammad Ramzan Bhutto,Muttahidda Majlis-e-Amal,2694,
7,Mr.Hussain Ahmed Jagirani,Independent,51,
8,Mr.Tahir Hussain Shah,Independent,43,
9,Mr.Abdul Aziz Buriro,Independent,134,
10,Mr.Abdullah Mangi ,Independent,363,
11,Mr.Abdul Mujeeb Pirzada,Pakistan peoples Party Parlimentarians,51694,
12,Mr.Mohammad Ali Shaikh,IndeIndependentdent,699,
13,Mr.Mohammad Yameen Qadri,Sunni Tehreek,38,
14,Mir Aijaz Hussain Khan Mahar,Pakistan Muslim League(F),1067,
15,Mr.Nadeem Kadir Bhutto,Independent,14,
,,Valid Votes,108113,
,,Rejected Votes ,3008,
,,Total Votes ,111121,
,,Registered Voters,286117,
,,Percentage of Votes Polled to Registered Voters,38.8,%
,,Asghar/Tanveer,,
,,NA-200 Ghotki-I,,
1,Mr.Jam Mahtab Hussain ,Independent,179,
2,Haji Ahmed Ali Mehar,Independent,426,
3,Mr.Khalid Ahmed Khan Lund ,Pakistan peoples Party Parlimentarians,68296,
4,Sardar Ahmed Ali Khan Pitafi,Independent,378,
5,Mr.Abdullah Malik Advocate,Muttahida Qaumi Moment,3033,
6,Mr.Munir Ahmed Samejo,Pakistan Muslim League(N),395,
7,Mian Farooq Ahmed,Independent,35126,
8,Mr.Nazar Hussain Charan,Pakistan Peoples Party(Sheed Bhutto),877,
,,Valid Votes,108710,
,,Rejected Votes ,3946,
,,Total Votes ,112656,
,,Registered Voters,281655,
,,Percentage of Votes Polled to Registered Voters,40,%
,,NA-201 Ghotki-II,,
1,Mr.Akhtiar Ahmed Lund,Independent,1126,
2,Mr.Aijaz Ali Chachar,Independent,49,
3,Mr.Jam Saifullah Khan Dharejo,Independent,917,
4,Mr.Jam Ghulam Qadir Khan Dharejo,Independent,176,
5,"Syed Abdul Latif Shah Jillani, Advocate",Independent,1652,
6,Syed Attaullah Shah Bukhari,Pakistan Muslim League(N),579,
7,Mr.Sagheer Ahmed Khan Lund,Independent,401,
8,Mr.Abdul Razaque Khan,Independent,117,
9,Mr.Abdul Shakoor Soomro,Muttahida Qaumi Moment,1918,
10,Mr.Abdul Majeed (Retired),Independent (RETIRED),598,
11,Mr.Ali Muhammad Khan ,Independent,77950,
12,Mr.Ghulam Hassan Chachar,Pakistan Muslim League(F),580,
13,Mr.Ghulam Rasool Kalhoro,Muttahidda Majlis-e-Amal,18115,
14,Mir Ahsanullah Khan Sundrani,Independent,318,
15,Mr.Nadeem Akhtar Pathan,Pakistan Tehreek-e-Insaf,279,
,,Valid Votes,104775,
,,Rejected Votes ,4284,
,,Total Votes ,109059,
,,Registered Voters,285481,
,,Percentage of Votes Polled to Registered Voters,38.2,%
,NA-202 Shikarpur-I,,,
1,Muhammad Ibrahim Jatoi,National Alliance,53235,
2,Mr.Aftab Shahban Mirani,Pakistan peoples Party Parlimentarians,40125,
3,Mr.Akbar Khan Jatoi,Muttahida Qaumi Moment,489,
4,Mr.Naseer Ahmed Iqbal Lodhi,Independent,368,
5,Mr.Aftab Ahmed Chana,Independent,84,
,,Valid Votes,94301,
,,Rejected Votes ,2146,
,,Total Votes ,96447,
,,Registered Voters,255576,
,,Percentage of Votes Polled to Registered Voters,37.7,%
,,NA-203 Shikarapur-II,,
1,Mr.Ghous Bakhsh Mahar,Pakistan Muslim League(QA),61432,
2,Agha Arsalan Khan,Pakistan peoples Party Parlimentarians,26084,
3,Mr.Ghulam Akber Jatoi,Muttahida Qaumi Moment,368,
4,Agha Rafiuddin,Independent,237,
,,Valid Votes,88121,
,,Rejected Votes ,1535,
,,Total Votes ,89656,
,,Registered Voters,227629,
,,Percentage of Votes Polled to Registered Voters,39.4,%
,,Asghar/Tanveer,,
,,NA-204 Larkana-I,,
1,Mr.Babu Sarfraz Khan Jatoi,Pakistan Muslim League(N) ,5649,
2,Mr.Riaz Hussain Kanasiro,Muttahida Qaumi Moment,2129,
3,Syed Peer Shah ,Pakistan Mulim League(QA),11062,
4,Syed Muhammad Younis Bukhari,Pakistan Awami Tehreek,455,
5,Mr.Muhammad Anwar Bhutto,Pakistan peoples Party Parlimentarians,46743,
6,Mr.Muhammad Ashique Dhamraho Advocate,Muttahidda Majlis-e-Amal,2887,
7,Mr.Naseem Akhtar Sahito,National Alliance,1130,
,,Valid Votes,70055,
,,Rejected Votes ,2241,
,,Total Votes ,72296,
,,Registered Voters,275041,
,,Percentage of Votes Polled to Registered Voters,26.3,%
,,NA-205 Larkana-II,,
1,Mr.Altaf Hussain Unar,Pakistan Mulim League(QA),44473,
2,Mr.Allah Bux Khan Unar,Independent,56,
3,Mr.Hizbullah Bughio,Pakistan peoples Party Parlimentarians,45097,
4,Mr.Ali Gohar Tunio,Independent,87,
5,Mr.Ghulam Sarwar Khan Siyal,Independent,104,
6,Mr.Ghulam Yasin Mirani,Independent,183,
7,Mr.Qadir Bux Brohi,Independent,27,
8,Mr.Mukhtiar Ali Tunio,Independent,346,
9,Mr.Manzoor Ali Choliyani,Independent,41,
,,Valid Votes,90414,
,,Rejected Votes ,2219,
,,Total Votes ,92633,
,,Registered Voters,272435,
,,Percentage of Votes Polled to Registered Voters,34,%
,NA-206 Larkana-III,,,
